"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x14260960","x1266354041950539777",2020-05-29 13:01:45,"JustinTrudeau","Every day, @UN peacekeepers lay the groundwork for true and lasting peace. They protect the most vulnerable, promote human rights, and are on the front lines in the fight against COVID-19. Today, we thank them for all they do and the sacrifices they make. https://t.co/vDVElzJTUt","Twitter for iPhone",279,,,,FALSE,FALSE,839,172,,,,,"pm.gc.ca/en/news/statem…","https://t.co/vDVElzJTUt","https://pm.gc.ca/en/news/statements/2020/05/29/statement-prime-minister-international-day-united-nations-peacekeepers",,,,,,,,,"x14159148","UN","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JustinTrudeau/status/1266354041950539777","Justin Trudeau","Papineau","Father, husband, 23rd Prime Minister of Canada. Account run by PM & staff. Papa, mari, 23e premier ministre du Canada. Compte géré par le PM et son personnel.","https://t.co/NJdKCDAm9d",FALSE,5039318,945,13421,29328,114,2008-03-30 21:04:14,TRUE,"https://t.co/NJdKCDAm9d","https://pm.gc.ca/",,"https://pbs.twimg.com/profile_banners/14260960/1585424352","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1243986776672346113/jG94-jYz_normal.jpg"
"x14260960","x1266353982273982466",2020-05-29 13:01:31,"JustinTrudeau","Les Casques bleus de l’@ONU_fr sont essentiels à une paix véritable et durable. Ils protègent les plus vulnérables et les droits de la personne et sont aux premières lignes de la lutte contre la COVID-19. Remercions-les pour tout ce qu’ils font. https://t.co/MSUKzMyQfX","Twitter for iPhone",269,,,,FALSE,FALSE,166,33,,,,,"pm.gc.ca/fr/nouvelles/d…","https://t.co/MSUKzMyQfX","https://pm.gc.ca/fr/nouvelles/declarations/2020/05/29/declaration-du-premier-ministre-loccasion-de-la-journee",,,,,,,,,"x259325103","ONU_fr","fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JustinTrudeau/status/1266353982273982466","Justin Trudeau","Papineau","Father, husband, 23rd Prime Minister of Canada. Account run by PM & staff. Papa, mari, 23e premier ministre du Canada. Compte géré par le PM et son personnel.","https://t.co/NJdKCDAm9d",FALSE,5039318,945,13421,29328,114,2008-03-30 21:04:14,TRUE,"https://t.co/NJdKCDAm9d","https://pm.gc.ca/",,"https://pbs.twimg.com/profile_banners/14260960/1585424352","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1243986776672346113/jG94-jYz_normal.jpg"
"x14260960","x1266203656371744768",2020-05-29 03:04:11,"JustinTrudeau","This evening, @cafreeland and I touched base with the premiers again. We talked about the need to take better care of the people who built our country, support jobs and businesses, and more. We’re focused on working together to help you and your family right now.","Twitter for iPhone",263,,,,FALSE,FALSE,3417,423,,,,,,,,,,,,,,,,"x203132018","cafreeland","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JustinTrudeau/status/1266203656371744768","Justin Trudeau","Papineau","Father, husband, 23rd Prime Minister of Canada. Account run by PM & staff. Papa, mari, 23e premier ministre du Canada. Compte géré par le PM et son personnel.","https://t.co/NJdKCDAm9d",FALSE,5039318,945,13421,29328,114,2008-03-30 21:04:14,TRUE,"https://t.co/NJdKCDAm9d","https://pm.gc.ca/",,"https://pbs.twimg.com/profile_banners/14260960/1585424352","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1243986776672346113/jG94-jYz_normal.jpg"
"x14260960","x1266203585492197376",2020-05-29 03:03:54,"JustinTrudeau","Ce soir, @cafreeland et moi avons discuté encore une fois avec les premiers ministres. On a notamment parlé de mieux prendre soin des aînés qui ont bâti notre pays ainsi que de la relance de notre économie. On est tous unis et on est là pour vous.","Twitter for iPhone",247,,,,FALSE,FALSE,364,42,,,,,,,,,,,,,,,,"x203132018","cafreeland","fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JustinTrudeau/status/1266203585492197376","Justin Trudeau","Papineau","Father, husband, 23rd Prime Minister of Canada. Account run by PM & staff. Papa, mari, 23e premier ministre du Canada. Compte géré par le PM et son personnel.","https://t.co/NJdKCDAm9d",FALSE,5039318,945,13421,29328,114,2008-03-30 21:04:14,TRUE,"https://t.co/NJdKCDAm9d","https://pm.gc.ca/",,"https://pbs.twimg.com/profile_banners/14260960/1585424352","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1243986776672346113/jG94-jYz_normal.jpg"
"x14260960","x1266196749116473344",2020-05-29 02:36:44,"JustinTrudeau","Canada is ready to do our part as we help bring the world together in the fight against #COVID19. Read PM Trudeau's remarks from today’s meeting with world leaders and international organizations: https://t.co/8ZVZbn6PA3 https://t.co/xOcrLSixzP","Twitter for iPhone",140,,,,FALSE,TRUE,0,342,,,"COVID19",,,,,,,,,,,,,"x14713787","CanadianPM","en",,,,,,,,,,,,,,,,"x1266139148856983553","Canada is ready to do our part as we help bring the world together in the fight against #COVID19. Read PM Trudeau's remarks from today’s meeting with world leaders and international organizations: https://t.co/8ZVZbn6PA3 https://t.co/xOcrLSixzP",2020-05-28 22:47:51,"Twitter Media Studio",1354,342,"x14713787","CanadianPM","CanadianPM",377359,942,6337,"Ottawa, Ontario, Canada","Official account of the Prime Minister of Canada – Terms: https://t.co/ANVrCFJcP1 – Français: @PMcanadien | For #COVID19 updates: @CPHO_Canada / @GovCanHealth",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JustinTrudeau/status/1266196749116473344","Justin Trudeau","Papineau","Father, husband, 23rd Prime Minister of Canada. Account run by PM & staff. Papa, mari, 23e premier ministre du Canada. Compte géré par le PM et son personnel.","https://t.co/NJdKCDAm9d",FALSE,5039318,945,13421,29328,114,2008-03-30 21:04:14,TRUE,"https://t.co/NJdKCDAm9d","https://pm.gc.ca/",,"https://pbs.twimg.com/profile_banners/14260960/1585424352","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1243986776672346113/jG94-jYz_normal.jpg"
"x14260960","x1266196734927044608",2020-05-29 02:36:41,"JustinTrudeau","Le Canada est prêt à faire sa part pour amener le monde à lutter ensemble contre la #COVID19. Lisez l’allocution du PM Trudeau à la rencontre d’aujourd’hui avec des leaders mondiaux et des organisations internationales: https://t.co/RFnB4AgIGv https://t.co/YtGNWxm0Yo","Twitter for iPhone",140,,,,FALSE,TRUE,0,126,,,"COVID19",,,,,,,,,,,,,"x14713836","PMcanadien","fr",,,,,,,,,,,,,,,,"x1266139137951911937","Le Canada est prêt à faire sa part pour amener le monde à lutter ensemble contre la #COVID19. Lisez l’allocution du PM Trudeau à la rencontre d’aujourd’hui avec des leaders mondiaux et des organisations internationales: https://t.co/RFnB4AgIGv https://t.co/YtGNWxm0Yo",2020-05-28 22:47:48,"Twitter Media Studio",237,126,"x14713836","PMcanadien","PMcanadien",25080,942,6314,"Ottawa (Ontario) Canada","Compte officiel du premier ministre du Canada – Conditions: https://t.co/Y5qMWvDOhl – English: @CanadianPM | Mises à jour #COVID19: @ACSP_Canada / @GouvCanSante",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JustinTrudeau/status/1266196734927044608","Justin Trudeau","Papineau","Father, husband, 23rd Prime Minister of Canada. Account run by PM & staff. Papa, mari, 23e premier ministre du Canada. Compte géré par le PM et son personnel.","https://t.co/NJdKCDAm9d",FALSE,5039318,945,13421,29328,114,2008-03-30 21:04:14,TRUE,"https://t.co/NJdKCDAm9d","https://pm.gc.ca/",,"https://pbs.twimg.com/profile_banners/14260960/1585424352","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1243986776672346113/jG94-jYz_normal.jpg"
"x14260960","x1266130259084292096",2020-05-28 22:12:31,"JustinTrudeau","We’re making sure Canadian families, who have been impacted by COVID-19, have the support they need. https://t.co/NSATRoBa7Y","Twitter for iPhone",140,,,,FALSE,TRUE,0,72,,,,,,,,,,,,,,,,"x2891740872","HonAhmedHussen","en",,,,,,,,,,,,,,,,"x1265995478912638976","We’re making sure Canadian families, who have been impacted by COVID-19, have the support they need. https://t.co/NSATRoBa7Y",2020-05-28 13:16:57,"Twitter Media Studio",279,72,"x2891740872","HonAhmedHussen","Ahmed Hussen",64246,667,10368,"Toronto, Ontario","Minister of Families, Children and Social Development / Ministre de la Famille, des Enfants et du Développmenet social | MP for York South-Weston. #YSW",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JustinTrudeau/status/1266130259084292096","Justin Trudeau","Papineau","Father, husband, 23rd Prime Minister of Canada. Account run by PM & staff. Papa, mari, 23e premier ministre du Canada. Compte géré par le PM et son personnel.","https://t.co/NJdKCDAm9d",FALSE,5039318,945,13421,29328,114,2008-03-30 21:04:14,TRUE,"https://t.co/NJdKCDAm9d","https://pm.gc.ca/",,"https://pbs.twimg.com/profile_banners/14260960/1585424352","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1243986776672346113/jG94-jYz_normal.jpg"
"x14260960","x1266130250234200065",2020-05-28 22:12:29,"JustinTrudeau","Nous nous assurons que les familles canadiennes, qui ont été touchées par la pandémie de COVID-19, reçoivent le soutien dont elles ont besoin. https://t.co/XeCt56tF8Z","Twitter for iPhone",140,,,,FALSE,TRUE,0,29,,,,,,,,,,,,,,,,"x2891740872","HonAhmedHussen","fr",,,,,,,,,,,,,,,,"x1265995597745618945","Nous nous assurons que les familles canadiennes, qui ont été touchées par la pandémie de COVID-19, reçoivent le soutien dont elles ont besoin. https://t.co/XeCt56tF8Z",2020-05-28 13:17:26,"Twitter Media Studio",94,29,"x2891740872","HonAhmedHussen","Ahmed Hussen",64246,667,10368,"Toronto, Ontario","Minister of Families, Children and Social Development / Ministre de la Famille, des Enfants et du Développmenet social | MP for York South-Weston. #YSW",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JustinTrudeau/status/1266130250234200065","Justin Trudeau","Papineau","Father, husband, 23rd Prime Minister of Canada. Account run by PM & staff. Papa, mari, 23e premier ministre du Canada. Compte géré par le PM et son personnel.","https://t.co/NJdKCDAm9d",FALSE,5039318,945,13421,29328,114,2008-03-30 21:04:14,TRUE,"https://t.co/NJdKCDAm9d","https://pm.gc.ca/",,"https://pbs.twimg.com/profile_banners/14260960/1585424352","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1243986776672346113/jG94-jYz_normal.jpg"
"x14260960","x1266113025544785923",2020-05-28 21:04:03,"JustinTrudeau","We all have the same goal right now: ending this pandemic. And we know that ramping up the development and distribution of vaccines, testing, and treatment is the way to do it. That’s why we’re stepping up and supporting #GlobalGoalUnite in the fight against COVID-19. https://t.co/vss7R8a3IT","Twitter for iPhone",268,,,,TRUE,FALSE,1422,284,,,"GlobalGoalUnite",,"twitter.com/canada2eu/stat…","https://t.co/vss7R8a3IT","https://twitter.com/canada2eu/status/1266018701373050887",,,,,,,,,,,"en","x1266018701373050887","Speaking today, @CanadianPM underlined Canada's support for the next steps in the Coronavirus #GlobalResponse ""The more we cooperate, the greater the chances of finding a drug and finding it quickly. We’re in this fight together and together, we will win.” #GlobalGoalUnite https://t.co/34tmo8YlXa",2020-05-28 14:49:14,"Twitter Web App",158,53,"x2431758980","Canada2EU","Canada in EU 🇨🇦🇪🇺",8181,2276,10338,"Brussels, Belgium","Mission of Canada to the European Union #CanadaEU #CETA - Français: @CanadaUE https://t.co/XRe1xXFHgo",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JustinTrudeau/status/1266113025544785923","Justin Trudeau","Papineau","Father, husband, 23rd Prime Minister of Canada. Account run by PM & staff. Papa, mari, 23e premier ministre du Canada. Compte géré par le PM et son personnel.","https://t.co/NJdKCDAm9d",FALSE,5039318,945,13421,29328,114,2008-03-30 21:04:14,TRUE,"https://t.co/NJdKCDAm9d","https://pm.gc.ca/",,"https://pbs.twimg.com/profile_banners/14260960/1585424352","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1243986776672346113/jG94-jYz_normal.jpg"
"x14260960","x1266112997795278849",2020-05-28 21:03:56,"JustinTrudeau","En ce moment, on a tous le même but : mettre fin à la pandémie. Et on va y arriver en accélérant l’élaboration et la distribution de vaccins, le dépistage et le traitement. C’est pourquoi on répond à l’appel en appuyant cette campagne contre la COVID-19. #GlobalGoalUnite https://t.co/pOFV6eIRrB","Twitter for iPhone",271,,,,TRUE,FALSE,210,43,,,"GlobalGoalUnite",,"twitter.com/canadaue/statu…","https://t.co/pOFV6eIRrB","https://twitter.com/canadaue/status/1266018904377364488",,,,,,,,,,,"fr","x1266018904377364488","Auj @PMcanadien a souligné le soutien 🇨🇦 pour la prochaine étape de la réponse mondiale au #coronavirus : ""Plus on coopère meilleures sont nos chances de trouver un médicament et de le trouver rapidement. We’re in this fight together. And together, we will win."" #GlobalGoalUnite https://t.co/u3fNDexg45",2020-05-28 14:50:02,"Twitter Web App",14,12,"x2420917825","CanadaUE","Canada et l'UE 🇨🇦🇪🇺",2271,644,6805,"Bruxelles, Belgique","Mission du Canada auprès de l'Union européenne #CanadaUE #AECG - English: @Canada2EU https://t.co/4xaiQDFQFm",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JustinTrudeau/status/1266112997795278849","Justin Trudeau","Papineau","Father, husband, 23rd Prime Minister of Canada. Account run by PM & staff. Papa, mari, 23e premier ministre du Canada. Compte géré par le PM et son personnel.","https://t.co/NJdKCDAm9d",FALSE,5039318,945,13421,29328,114,2008-03-30 21:04:14,TRUE,"https://t.co/NJdKCDAm9d","https://pm.gc.ca/",,"https://pbs.twimg.com/profile_banners/14260960/1585424352","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1243986776672346113/jG94-jYz_normal.jpg"
